Thu Feb  2 01:23:58 2023,23,1,2,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My nap today hyrt planning a lot. My biggest regret is avoiding being principled with my time",What are you happy about?||I networked my ass off today,What would you change about your decisions?||I would have been more strict with my time,What don't you like about your life right now?||I have more priorities than time,What did you do today that you're proud of?||I began to say no,What will you do tomorrow that actually matters?||I will rush frats hard,What are you grateful for?||My self-honesty,How satisfied are you 1-10||7
Fri Feb  3 00:52:53 2023,52,0,3,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Frat rush was a big win for me. It made me feel like shit afterwards, but it will be worth it when I get my bids. My biggest regret was masturbating",What are you happy about?||Keeping myself on-track,What would you change about your decisions?||No masturbation,What don't you like about your life right now?||not going to bed early,What did you do today that you're proud of?||Attended advising!,What will you do tomorrow that actually matters?||Meet with Casey?,What are you grateful for?||Bridget is an amazing friend,How satisfied are you 1-10||6
Mon Feb  6 01:44:48 2023,44,1,6,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Going to the gym was great. Homework helped. Staying up late because horny was a poor idea",What are you happy about?||Realizing happy is good enough,What would you change about your decisions?||I would have slept earlier,What don't you like about your life right now?||Lack of sleep,What did you do today that you're proud of?||Went to the guym!,What will you do tomorrow that actually matters?||I will interview for my job,What are you grateful for?||My friens are amazing,How satisfied are you 1-10||6
Tue Feb  7 02:22:00 2023,22,2,7,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||going to sleep late was a very poor decision. However, showing up for my job interview was a great idea. My worst decision was not shoing up for class",What are you happy about?||I am much more empathetic,What would you change about your decisions?||Go to sleep earlier,What don't you like about your life right now?||I am not consistent with my sleep,What did you do today that you're proud of?||I stood up for my opinions,What will you do tomorrow that actually matters?||I will attend all of my lectures,What are you grateful for?||Arsenii is a great guy,How satisfied are you 1-10||7
Thu Feb  9 00:57:54 2023,57,0,9,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||my best decision was attending the pitch competition. It helped me meet people that I admire and pushed me to make uncomfortable decisions. My worst decision was getting 4 hours of sleep",What are you happy about?||My decision to stay on top of notifications/emails is really helping,What would you change about your decisions?||I would avoid the second nap,What don't you like about your life right now?||My sleep is fucked,What did you do today that you're proud of?||I attended math lecture!,What will you do tomorrow that actually matters?||I will discuss study abroad with my advisor,What are you grateful for?||my friends are amazing,How satisfied are you 1-10||8
Fri Feb 10 01:29:41 2023,29,1,10,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||sleep was shit. I need more desperately. my worst decision was procrastinating between classes. my best decision was considering what I want out of life",What are you happy about?||aislyn is a great person,What would you change about your decisions?||i would choose discipline over hedonia,What don't you like about your life right now?||my lack of sleep,What did you do today that you're proud of?||finish my math homework,What will you do tomorrow that actually matters?||I will spend time pursuing women,What are you grateful for?||my self-honesty,How satisfied are you 1-10||5
Sat Feb 11 04:21:33 2023,21,4,11,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My best decision was sleeping in. I focused much more on my priorities. My worst decision was trying to have sex with Kaitlyn",What are you happy about?||I decided to be a better person,What would you change about your decisions?||I would have gone to sleep,What don't you like about your life right now?||I don't have fun with other people as much as I'd like,What did you do today that you're proud of?||I dragged my ass home,What will you do tomorrow that actually matters?||I will help decorra with math,What are you grateful for?||Nathan is a great guy,How satisfied are you 1-10||7
Thu Feb 16 02:41:47 2023,41,2,16,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I'm glad that I focused a lot on coding. If i could go back, I would have procrastinated less but not by mmuch",What are you happy about?||My listening skills are sky high,What would you change about your decisions?||I would go to sleep sooner,What don't you like about your life right now?||My poor sleep schedule,What did you do today that you're proud of?||I got on top of my tasks,What will you do tomorrow that actually matters?||I will finish my CS assignments,What are you grateful for?||My persistence in improving my lfie,How satisfied are you 1-10||4
Fri Feb 17 01:25:38 2023,25,1,17,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Frat rush was a great decision",What are you happy about?||Rushing Triangleee,What would you change about your decisions?||I would have been more honest,What don't you like about your life right now?||lack of friends,What did you do today that you're proud of?||I was accepted into triangle,What will you do tomorrow that actually matters?||I will eet with the data science advisor,What are you grateful for?||I'm glad that I found the triangle guys,How satisfied are you 1-10||5
Sat Feb 18 20:39:02 2023,39,20,18,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My best decision was going to the gym and my second best was cleaning my room",What are you happy about?||I am going to bed super early!,What would you change about your decisions?||I would meditate instead of procastinating on snapchat,What don't you like about your life right now?||I am slacking on homework,What did you do today that you're proud of?||I checked out early,What will you do tomorrow that actually matters?||work on my assignments,What are you grateful for?||arsenii is pushing me to negotiate better,How satisfied are you 1-10||8
Sun Feb 19 22:50:49 2023,50,22,19,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Going to the gym made me feel great, although I felt rather tired due to not having enough carbs. My worst decision was procrastinating on snap when I was stressed",What are you happy about?||I am being much more disciplined,What would you change about your decisions?||I would have avoided snap when I felt stressed,What don't you like about your life right now?||I am not kind,What did you do today that you're proud of?||I went to the gym again AND took the stairs,What will you do tomorrow that actually matters?||I will finish my ASIAN essay,What are you grateful for?||My tenacity and resillience,How satisfied are you 1-10||7
Fri Feb 24 01:59:46 2023,59,1,24,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I spent far too much time sleeping when I should have been coding. My best decision was spending time with people instead of going straight to bed",What are you happy about?||I avoided depression!!!!!!!!!!!11,What would you change about your decisions?||I would have spent less time sleeping,What don't you like about your life right now?||I don't have a social support system,What did you do today that you're proud of?||I spent time with people for emotional support,What will you do tomorrow that actually matters?||I will quit wisconsin autonomous,What are you grateful for?||Erika helped me a lot tonight,How satisfied are you 1-10||7
Sat Feb 25 00:33:17 2023,33,0,25,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My best decision was attending all my work events and going through all my emails",What are you happy about?||I finished my CS assignment with a fairly decent submission!!!!,What would you change about your decisions?||I would have not horny texted,What don't you like about your life right now?||I don't have intentional time scheduled with people I appreciate,What did you do today that you're proud of?||I checked out,What will you do tomorrow that actually matters?||I will tell bridget that I like her,What are you grateful for?||Arsenii is a great person & roomate. The people I surround myself with inspire me,How satisfied are you 1-10||7
Sun Feb 26 03:30:37 2023,30,3,26,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My best decision was going to the gym and checking out. My worst decision was hemming my clothes instead of doing hoemwork",What are you happy about?||I have become much more disciplined,What would you change about your decisions?||I would avoid procrastination,What don't you like about your life right now?||I lack intentional socialization,What did you do today that you're proud of?||I deep cleaned the room,What will you do tomorrow that actually matters?||I will plan my week and study for kineseology,What are you grateful for?||Aislyn is a great person,How satisfied are you 1-10||7
Mon Feb 27 00:48:23 2023,48,0,27,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?|| My best decision was checking out witnhout procrastination. My worst decision was not checking canvas",What are you happy about?||I'm talking about my feelings more,What would you change about your decisions?||I would have checked my schedule sooner this evening,What don't you like about your life right now?||I am behind in classes,What did you do today that you're proud of?||I talked about my feelings,What will you do tomorrow that actually matters?||I will remain consistent with my schedule,What are you grateful for?||Aislyn and I are working through conflict well,How satisfied are you 1-10||6
Tue Feb 28 03:23:25 2023,23,3,28,2,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My best decision was making up with Arsenii. My worst decision was revusing discipline, especially early in the morning",What are you happy about?||Arsenii and I are growing closer,What would you change about your decisions?||I would sleep sooner,What don't you like about your life right now?||My poor sleep schedule,What did you do today that you're proud of?||I made up with Arsenii,What will you do tomorrow that actually matters?||I will complete my CS work,What are you grateful for?||Arsenii is a great guy,How satisfied are you 1-10||7
Wed Mar  1 00:17:49 2023,17,0,1,3,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My best decision was meditating",What are you happy about?||I'm keeping on top of my habits,What would you change about your decisions?||I would meditate more,What don't you like about your life right now?||I don't meditate a lot,What did you do today that you're proud of?||I meditated~!,What will you do tomorrow that actually matters?||First day of my job!,What are you grateful for?||Arsenii is a good roomate,How satisfied are you 1-10||7
Thu Mar  2 03:15:20 2023,15,3,2,3,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Going to the gym was a great decision",What are you happy about?||I focused on maintaining discipline despite fuck ups,What would you change about your decisions?||I would leave kaitlyn 1 hour sooner,What don't you like about your life right now?||My lack of emails,What did you do today that you're proud of?||I checked out,What will you do tomorrow that actually matters?||I will quit wisconsin autonomous,What are you grateful for?||I value intelligence,How satisfied are you 1-10||8
Fri Mar  3 00:46:22 2023,46,0,3,3,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My best decison was choosing to quit Wisconsin Autonomous. It was hard, it sucked, and it sent me into depression. But, hard decisions lead to an easy life. A burden of mine is lifted and I have more time for the things I care about. They also gave me a lot of good feedback on improving how i communicate. ",What are you happy about?||I quit wisconsin autonomous,What would you change about your decisions?||I would argue with Arsenii less,What don't you like about your life right now?||I Don't have social support,What did you do today that you're proud of?||I quit wisconsin autonomous,What will you do tomorrow that actually matters?||I will spend time with friends,What are you grateful for?||My resiliency,How satisfied are you 1-10||6
Sat Mar  4 02:06:43 2023,6,2,4,3,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My best decision was going to the gym and my worst decision was hoping to get lucky",How did you delay gratification today?||I checked out before talking more with Aislyn,What would you change about your decisions today?||I would reflect on my slide into procrastination,What don't you like about your life right now?||My lack of intentional social connection,What did you do today that you're proud of?||Gym!,What will you do tomorrow that actually matters?||Study for my midterms,What are you grateful for?||Arsenii is a great roomate,How satisfied are you 1-10||7
Sun Mar  5 21:26:43 2023,26,21,5,3,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Going to bed early aligned with my values and talking with Megan for longer did not",How did you delay gratification today?||I chose to focus on my work rather than completing a stitch fix,What would you change about your decisions today?||I would wake up earlier,What don't you like about your life right now?||Lack of simple goals and tasks,What did you do today that you're proud of?||Going to bed early,What will you do tomorrow that actually matters?||Apply for scan-design scholarship,What are you grateful for?||Arsenii is a good roomate,How satisfied are you 1-10||5
Mon Mar  6 22:30:42 2023,30,22,6,3,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I'm proud of myself for sumitting the scan design scholarship. I'm dissapointed in myself for procrastinating in the bathrooms",How did you delay gratification today?||I chose to wait before using the bathroom,What would you change about your decisions today?||Less sugar intake and more confidence,What don't you like about your life right now?||I don't know how to ask for social support,What did you do today that you're proud of?||Finished my scan-design essay!,What will you do tomorrow that actually matters?||I will complete my tasks and be nice to myself,What are you grateful for?||Aislyn is a wonderful person to have in my life and I am grateful for Kaitlyn giving me physical touch,How satisfied are you 1-10||8
Wed Mar  8 22:14:08 2023,14,22,8,3,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Procrastinating was a poor use of my time. i am incredibly proud of my performance on the midterm thouygh",How did you delay gratification today?||going to sleep early,What would you change about your decisions today?||less time in room,What don't you like about your life right now?||lacking social connection,What did you do today that you're proud of?||i persevered,What will you do tomorrow that actually matters?||ace my english midterm!,What are you grateful for?||ben is a great friend,How satisfied are you 1-10||8
Wed Mar 15 22:17:27 2023,17,22,15,3,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My best decision was getting a few hours of work in. My worst decision was eating sugar",How did you delay gratification today?||I chose to sit down and work instead of going on my phone,What would you change about your decisions today?||i would get up earlier,What don't you like about your life right now?||I'm behind on my priorities,What did you do today that you're proud of?||I got to work!,What will you do tomorrow that actually matters?||Go thrifting with someone,What are you grateful for?||Being alive,How satisfied are you 1-10||7
Thu Mar 23 00:05:55 2023,5,0,23,3,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Working on CS was a wonderful decision. My worst decision today was teasing aarayman too much",How did you delay gratification today?||I did not buy a ton of hairspray,What would you change about your decisions today?||I would be nicer to aarayman,What don't you like about your life right now?||I'm not taking care of my tasks,What did you do today that you're proud of?||I finished my CS assignment!,What will you do tomorrow that actually matters?||I will show up.,What are you grateful for?||Aarayman is a great friend,How satisfied are you 1-10||8
Thu Mar 30 01:58:43 2023,58,1,30,3,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||my best decision was working on CS. My worst decision was procrastinating on CS to play GO",How did you delay gratification today?||I chose to eat food instead of checking my phone,What would you change about your decisions today?||I would work on CS sooner,What don't you like about your life right now?||I'm depressed,What did you do today that you're proud of?||I went to bed,What will you do tomorrow that actually matters?||I will make a plan for math 340 which includes asking for help,What are you grateful for?||Aarayman is very kind,How satisfied are you 1-10||8
Thu Mar 30 23:52:26 2023,52,23,30,3,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I""m proud of my devision to clean my room",How did you delay gratification today?||I chose to go to sleep instead of watching snapchat,What would you change about your decisions today?||I would improve my self-confidence,What don't you like about your life right now?||I lack confidence in myself,What did you do today that you're proud of?||Listened to Aislyn's advice,What will you do tomorrow that actually matters?||I will wake up early,What are you grateful for?||Aislyn is a wonderful human,How satisfied are you 1-10||8
Fri Mar 31 22:47:43 2023,47,22,31,3,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I spent a lot of time not trusting myself",How did you delay gratification today?||I chose to finish my work instead of panicking and going on my phone,What would you change about your decisions today?||I would choose to trust myself more,What don't you like about your life right now?||I do not trust myself enough,What did you do today that you're proud of?||I chose to trust myself,What will you do tomorrow that actually matters?||I will trust myself and check off a few tasks,What are you grateful for?||My life is amazing!,How satisfied are you 1-10||9
Mon Apr  3 22:46:30 2023,46,22,3,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My worst decision was eating ice cream last night. My best decision was talking with Reece",How did you delay gratification today?||I didn't,What would you change about your decisions today?||I would not change anything,What don't you like about your life right now?||I lack meaningful friends,How were you compassionate today?||I brought over chop sticks for the stir fry line,What will you do tomorrow that actually matters?||I will complete multiple triangle tasks,What are you grateful for?||The knowledge that people like reece exist,How satisfied are you 1-10||8
Tue Apr  4 21:23:34 2023,23,21,4,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Going to the gym was a good decision. I currently have no way of managing my afternoon depression",How did you delay gratification today?||I chose to sleep instead of shop,What would you change about your decisions today?||I would focus on my interview with Jared more,What don't you like about your life right now?||I am trying to do too much,How were you compassionate today?||I talked to Youngzee and genuinely listened,What will you do tomorrow that actually matters?||I will show up to my math discussion!,What are you grateful for?||triangle is a good group of guys,How satisfied are you 1-10||8
Thu Apr  6 01:20:59 2023,20,1,6,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Working in gordon's was a lot of fun",How did you delay gratification today?||I didn't,What would you change about your decisions today?||I would ahve been more compassionate,What don't you like about your life right now?||lack of social connection,How were you compassionate today?||I apologized to enrico,What will you do tomorrow that actually matters?||I will remain calm,What are you grateful for?||Alicia is a good person,How satisfied are you 1-10||8
Sat Apr  8 01:11:44 2023,11,1,8,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||Going for a run today and calling aislyn both helped me. Procrastinating did not. Next time I need to make myself uncomfortable when I am procrastinating",How did you delay gratification today?||I chose to check out instead of procrastinating,What would you change about your decisions today?||I would proctastinate less,What don't you like about your life right now?||I am deppressed,What would you do if you were fearless?||Ask a girl out that I find attractive,How were you compassionate today?||I was present with multiple people,What will you do tomorrow that actually matters?||I will score well on the otm quiz,What are you grateful for?||Aislyn cares,How satisfied are you 1-10||3
Mon Apr 10 23:19:28 2023,19,23,10,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||my best decision was staying and helping with CS. My worst decision was sleeping through my Kineseology midterm",How did you delay gratification today?||I chose to get up and check out,What would you change about your decisions today?||I would refuse to sleep through my midterm,What don't you like about your life right now?||I lack social connection,What would you do if you were fearless?||Ask Luna out,"How were you compassionate today?||I admitted fault to my boss, teacher, and peer",What will you do tomorrow that actually matters?||I will study for my math midterm,What are you grateful for?||My parents are incredibly loving,How satisfied are you 1-10||7
Tue Apr 11 23:24:50 2023,24,23,11,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I spent too much time looking into self-improvement and should have spent more time studying",How did you delay gratification today?||I chose to check out before going on my phone more,What would you change about your decisions today?||I would spend more time studying,What don't you like about your life right now?||I lack a purpose,What would you do if you were fearless?||Go to sleep,How were you compassionate today?||I lended bella my bike,What will you do tomorrow that actually matters?||Take kineseology and math 340 midterms,What are you grateful for?||Bella is a great friend,How satisfied are you 1-3||6
Thu Apr 13 02:13:48 2023,13,2,13,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My focus today was incredible. The only downside was depression towards the end of the night",How did you delay gratification today?||I chose to study instead of staying in bed or watching videos,What would you change about your decisions today?||I would accept myself more,What don't you like about your life right now?||I lack peace,What would you do if you were fearless?||Look up how to make friends,How were you compassionate today?||I helped darshan,What will you do tomorrow that actually matters?||I will have lunch with an attractive girl,What are you grateful for?||My friends are amazing,How satisfied are you 1-3||4
Sun Apr 16 23:05:57 2023,5,23,16,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||good sleep, good start to day. Depression after time with triangle was poor. I should have reached out imeediately and asked for physical touch",How did you delay gratification today?||I chose to check out,What would you change about your decisions today?||I would reach out to more people,What don't you like about your life right now?||I don't have housing,What would you do if you were fearless?||Be myself,How were you compassionate today?||I was present despite my depression,What will you do tomorrow that actually matters?||I will work to complete my habits,What are you grateful for?||Aislyn is a great friend,How satisfied are you 1-3||6
Tue Apr 18 04:31:11 2023,31,4,18,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||my decision to stay up late was a poor decision",How did you delay gratification today?||I chose to talk with megan,What would you change about your decisions today?||I would focus more on being productive,What don't you like about your life right now?||I lack discipline with my sleep,What would you do if you were fearless?||cancel on Ellie,How were you compassionate today?||I listened to megan,What will you do tomorrow that actually matters?||I will go to my date with Ellie,What are you grateful for?||Nathan is a great frined,How satisfied are you 1-3||2
Tue Apr 18 22:33:36 2023,33,22,18,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I could have chosen to sleep earlier",How did you delay gratification today?||I chose to finish the accounting sheet,What would you change about your decisions today?||I would sleep earlier,What don't you like about your life right now?||I am depressed,What would you do if you were fearless?||sleep,How were you compassionate today?||I was present with Nathan,What will you do tomorrow that actually matters?||I will complete my asian american essay and my CS work,What are you grateful for?||my tenacity,How satisfied are you 1-3||3
Thu Apr 20 02:36:04 2023,36,2,20,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||I stayed up late but talked with aarayman about business ideas",How did you delay gratification today?||I did not,What would you change about your decisions today?||I would procrastinate less,What don't you like about your life right now?||Poor sleep schedule and lack of purpose,What would you do if you were fearless?||Do my emails,How were you compassionate today?||I wasn't,What will you do tomorrow that actually matters?||Do my emails,What are you grateful for?||Aarayman is a great friend,How satisfied are you 1-3||3
Sat Apr 22 01:01:53 2023,1,1,22,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||getting up early was a great decision",How did you delay gratification today?||I chose to get my real work done instead of going crazy on youtube,What would you change about your decisions today?||I would chose not to get high,What don't you like about your life right now?||I lack inner peace becuase I lack sleep,What would you do if you were fearless?||Sleep better,How were you compassionate today?||I wasn't,What will you do tomorrow that actually matters?||I will spend and enjoy time meditating,What are you grateful for?||Bella is a great friend,How satisfied are you 1-3||6
Sat Apr 22 23:27:36 2023,27,23,22,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My best decision was choosing to be spontaneously social",How did you delay gratification today?||,What would you change about your decisions today?||I would have recognized that depression is cured with goodwill,What don't you like about your life right now?||My lack of focus on goodwill,What would you do if you were fearless?||sleep early,How were you compassionate today?||I listened to others,What will you do tomorrow that actually matters?||I will sleep early,What are you grateful for?||Aislyn is a great friend,How satisfied are you 1-3||2
Mon Apr 24 03:13:05 2023,13,3,24,4,2023,"Reflect on your toggle track. Which actions aligned with your goals, and which didn't?||My best decision was taking caffene and my worst decision was not sleeping earlier",How did you delay gratification today?||,What would you change about your decisions today?||sleep earlier,What don't you like about your life right now?||sleep,What would you do if you were fearless?||sleep,How were you compassionate today?||I gave plenty of complements to chad,What will you do tomorrow that actually matters?||I will be present when I can,What are you grateful for?||Casey is a great friend,How satisfied are you 1-3||4
Mon Apr 24 21:54:32 2023,54,21,24,4,2023,How did you act with courage or compassion today?||I got up and checked out,What would you have done differently if you were resolute?||sleep earlier,"What is bothering you and will it matter in five years?||I am depressed because of my poor performance in grades. It will not matter in five years, but the skills i am missing out on will",What will you do if you are resolute tomorrow?||Take a shitload of caffene and show up to my shit,"What will you practice if you are curageous for the next month? Then, what are the risks and what are the expected returns?||I will start a personal, public website to post my progress and hold myself accountable",What are you grateful for?||Casey was a huge support today,How satisfied are you 1-3||1
Thu Apr 27 03:25:15 2023,25,3,27,4,2023,How did you act with courage or compassion today?||I was present with somnya,What would you have done differently if you were resolute?||seep earlier,What is bothering you and will it matter in five years?||I have no good plan for finding a partner. It will bother me in five years,What will you do if you are resolute tomorrow?||I will sleep earlier,"What will you practice if you are curageous for the next month? Then, what are the risks and what are the expected returns?||Sleep early. Risk: miss out on socializing. Reward: self-confidence",What are you grateful for?||Aarayman is a great friend,How satisfied are you 1-3||2
Fri Apr 28 00:40:55 2023,40,0,28,4,2023,How did you act with courage or compassion today?||I asked for a girls' nmber,What would you have done differently if you were resolute?||sleep earlier,What is bothering you and will it matter in five years?||I am not involved with my community as much as I'd like,What will you do if you are resolute tomorrow?||Finish my work then try to rizz up luna,"What will you practice if you are curageous for the next month? Then, what are the risks and what are the expected returns?||I will practice being involved with people in my community. The risk is I become burned out. Teh reward is I feel fulfilled",What are you grateful for?||Madison is a great school,How satisfied are you 1-3||3
Sun Apr 30 03:50:32 2023,50,3,30,4,2023,How did you act with courage or compassion today?||I ran a half marathon,What would you have done differently if you were resolute?||sleep 3 hours ago,"What is bothering you and will it matter in five years?||I lack companionship, yes","What will you do if you are resolute tomorrow?||mediatate, create a workable plan for finals, and sleep early","What will you practice if you are curageous for the next month? Then, what are the risks and what are the expected returns?||I will sleep at a consistent time. The risk is missing out on late night activities and the reward is general peace",What are you grateful for?||Reece is a great frin ed,How satisfied are you 1-3||2
Thu May  4 00:41:57 2023,41,0,4,5,2023,How did you act with courage or compassion today?||skip,"What would you have done differently if you were resolute?||I would have meditated, then worked on my CS sooner and completed more work",What is bothering you and will it matter in five years?||I am currently fucked for finals,What will you do if you are resolute tomorrow?||Plan and study for at least an hour,"What will you practice if you are curageous for the next month? Then, what are the risks and what are the expected returns?||skip",What are you grateful for?||My mom's help tonight was incredibly helpful,How satisfied are you 1-3||1
Fri May  5 22:12:00 2023,12,22,5,5,2023,Biggest failure today and what caused it||Shit sleep because afraid of my own thoughts,Why are you pissed and will it matter when you die?||I suck at being happy. Yes,"What is your purpose tomorrow?||Move out quickly, then prepare for math while being healthy mentally",Be a kid and write down a fucking dream (optional: risk and reward)||I want to go to med school!,Affirm yourself or someone else||You walked over three miles today. Give yourself a break!,How satisfied are you 1-3||3
Sat May  6 23:46:26 2023,46,23,6,5,2023,Biggest failure today and what caused it||no homework,Why are you pissed and will it matter when you die?||I lack human connection,What is your purpose tomorrow?||Review for math,Be a kid and write down a fucking dream (optional: risk and reward)||I want to study happiness,Affirm yourself or someone else||Luna is a great friend,How satisfied are you 1-3||2
Wed May 24 22:23:12 2023,23,22,24,5,2023,Biggest failure today and what caused it||Poor nutrition. Lack of planning,Why are you pissed and will it matter when you die?||I do not have a plan for life. Yes it fucking will,What is your purpose tomorrow?||I will clear my room of unfinished business,Be a kid and write down a fucking dream (optional: risk and reward)||Spend 1 hour every day working on a moonshot idea,Affirm yourself or someone else||You have an incredible physique,How satisfied are you 1-3||3
Fri May 26 00:00:47 2023,0,0,26,5,2023,Biggest failure today and what caused it||youtube. Fear of starting,"Why are you pissed and will it matter when you die?||I lack self control. Yes, it keeps me from accomplishing my goals",What is your purpose tomorrow?||Clear my room of the reamining to-dos,Be a kid and write down a fucking dream (optional: risk and reward)||I want a loving friend group that pushes me to be a better perso ,Affirm yourself or someone else||Bro. You have a great body,How satisfied are you 1-3||3
Sat May 27 21:36:28 2023,36,21,27,5,2023,Biggest failure today and what caused it||I ate sugar because I was stressed,Why are you pissed and will it matter when you die?||I lack social connection,What is your purpose tomorrow?||To be present at the camper and make 1 plan with friends,Be a kid and write down a fucking dream (optional: risk and reward)||I want to be jacked af,Affirm yourself or someone else||Bro your communication with mom today was on point,How satisfied are you 1-3||3
Sun May 28 20:15:52 2023,15,20,28,5,2023,Biggest failure today and what caused it||I hid from conversation because I equated feeling afraid with failing,Why are you pissed and will it matter when you die?||I don't trust myself to be successful,What is your purpose tomorrow?||To get the van started,Be a kid and write down a fucking dream (optional: risk and reward)||I want to ruthlessly optimize my life,Affirm some action from today or someone from today||Kile is a wonderful person that I love speaking with,How satisfied are you 1-3||3
Mon May 29 20:35:18 2023,35,20,29,5,2023,Biggest failure today and what caused it||Ate ice cream because I caved to the habit of pressure,Why are you pissed and will it matter when you die?||My voice sucks,What is your purpose tomorrow?||To check something off my to-do list,Be a kid and write down a fucking dream (optional: risk and reward)||I want to be satisfied every time I go to sleep,Affirm some action from today or someone from today||Mom was very compassionate today,How satisfied are you 1-3||3
Tue May 30 23:04:39 2023,4,23,30,5,2023,"Biggest failure today and what caused it||Youtube binge because I equated being tired with needing entertainment and sugar. Instead, I should have resisted and consumed a healthy breakfast",Why are you pissed and will it matter when you die?||I'm having trauma responses,What is your purpose tomorrow?||To resist large dopamine hits,Be a kid and write down a fucking dream (optional: risk and reward)||I want a lover,Affirm some action from today or someone from today||My mom cuddling me felt good,How satisfied are you 1-3||2
Wed May 31 23:57:36 2023,57,23,31,5,2023,Biggest failure today and what caused it||Not being myself because I felt like I had to pretend around bella,Why are you pissed and will it matter when you die?||I lack a kickass life of routines,What is your purpose tomorrow?||Respond to emails,Be a kid and write down a fucking dream (optional: risk and reward)||I want a fucking kickass life,Affirm some action from today or someone from today||Trisha is a GODSEND,How satisfied are you 1-3||3
Fri Jun  2 01:24:49 2023,24,1,2,6,2023,Biggest failure today and what caused it||Crash after run due to low blood sugar and lack of routine,Why are you pissed and will it matter when you die?||I lack a written set of habits,What is your purpose tomorrow?||Respond to emails,Be a kid and write down a fucking dream (optional: risk and reward)||I want to go a month without youtube or snapchat,Affirm some action from today or someone from today||My mom deeply cares for me,How satisfied are you 1-3||2
Sat Jun  3 00:06:01 2023,6,0,3,6,2023,Biggest failure today and what caused it||I hyperfixated on the desk,Why are you pissed and will it matter when you die?||My crotch itches terribly,What is your purpose tomorrow?||Emails,Be a kid and write down a fucking dream (optional: risk and reward)||I want to have an optimized day,Affirm some action from today or someone from today||Swamper is an incredibly generous man,How satisfied are you 1-3||2
Sun Jun  4 00:59:12 2023,59,0,4,6,2023,Biggest failure today and what caused it||I overexerted myself,Why are you pissed and will it matter when you die?||,What is your purpose tomorrow?||To move,Be a kid and write down a fucking dream (optional: risk and reward)||I want to be satisfied,Affirm some action from today or someone from today||My parents are great people,How satisfied are you 1-3||1
Tue Jun 27 20:31:20 2023,31,20,27,6,2023,Biggest failure today and what caused it||Chose to eat sugar while depressed because depressed,Why are you pissed and will it matter when you die?||I lack meaningful action,What is your purpose tomorrow?||Meditate for 10 minutes,Be a kid and write down a fucking dream (optional: risk and reward)||I want to love myself,Affirm some action from today or someone from today||You were excellent at wrk today!,How satisfied are you 1-3||1
